id,country_id,season,stage,date,hometeam_id,awayteam_id,home_goal,away_goal
11462,10257,2011/2012,15,2011-12-11,6269,9875,1,1
11463,10257,2011/2012,15,2011-12-10,8540,9880,0,1
11464,10257,2011/2012,15,2011-12-12,8686,9885,1,1
11465,10257,2011/2012,15,2011-12-10,8551,10233,0,2
11466,10257,2011/2012,15,2011-12-11,8600,8533,2,1
11467,10257,2011/2012,16,2011-12-18,8530,8540,2,0
11468,10257,2011/2012,16,2011-12-18,9880,8636,0,1
11469,10257,2011/2012,16,2011-12-17,8533,8529,2,0
11470,10257,2011/2012,16,2011-12-17,8535,8524,2,2
11471,10257,2011/2012,16,2011-12-18,10233,9857,2,1
11472,10257,2011/2012,16,2011-12-18,9885,6269,2,0
11473,10257,2011/2012,16,2011-12-18,8543,8600,2,2
11474,10257,2011/2012,16,2011-12-17,8564,8551,2,0
11475,10257,2011/2012,16,2011-12-18,9875,8686,1,3
11476,10257,2011/2012,16,2011-12-18,10167,9888,3,3
11477,10257,2011/2012,17,2012-01-08,8524,8564,0,2
11478,10257,2011/2012,17,2012-01-08,9857,8530,2,0
11479,10257,2011/2012,17,2012-01-08,8529,10233,3,0
11480,10257,2011/2012,17,2012-01-07,8636,10167,5,0
11481,10257,2011/2012,17,2012-01-08,9888,9885,0,1
11482,10257,2011/2012,17,2012-01-08,6269,8535,0,3
11483,10257,2011/2012,17,2012-01-08,8540,9875,1,3
11484,10257,2011/2012,17,2012-01-08,8686,8533,2,0
11485,10257,2011/2012,17,2012-01-07,8551,8543,4,0
11486,10257,2011/2012,17,2012-01-08,8600,9880,4,1
11487,10257,2011/2012,18,2012-02-08,8530,8686,1,1
11488,10257,2011/2012,18,2012-01-15,9880,6269,3,1
11489,10257,2011/2012,18,2012-01-15,8533,8540,1,0
11490,10257,2011/2012,18,2012-01-15,8535,9888,0,1
11491,10257,2011/2012,18,2012-01-15,10233,8600,3,2
11492,10257,2011/2012,18,2012-01-15,9885,8529,1,1
11493,10257,2011/2012,18,2012-01-15,8543,8524,2,0
11494,10257,2011/2012,18,2012-01-15,8564,8636,0,1
11495,10257,2011/2012,18,2012-01-16,9875,9857,1,1
11496,10257,2011/2012,18,2012-01-15,10167,8551,3,1
